typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,sector
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,851190,"Ignition or starting equipment; parts of the equipment of heading no. 8511, for use in spark-ignition or compression-ignition internal combustion engines",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,4374836.668,True,-1,N/A,0.0,False,4374836.668,True,,False,,49341483.121,49341483.121,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521212,"Fabrics, woven; of cotton, bleached, weighing not more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,96376.692,True,-1,N/A,0.0,False,,True,,False,,1557023.395,1557023.395,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521215,"Fabrics, woven; of cotton, printed, weighing not more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,68169.042,True,-1,N/A,0.0,False,,True,,False,,4295165.541,4295165.541,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521222,"Fabrics, woven; of cotton, bleached, weighing more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,4954.139,True,-1,N/A,0.0,False,,True,,False,,69021.659,69021.659,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521225,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,221781.276,True,-1,N/A,0.0,False,,True,,False,,3466591.375,3466591.375,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,531090,"Fabrics, woven; of jute or of other textile bast fibres of heading no. 5303, other than unbleached",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,389553.076,True,-1,N/A,0.0,False,,True,,False,,1063380.446,1063380.446,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551221,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, unbleached or bleached",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,1880.997,True,-1,N/A,0.0,False,,True,,False,,32920.594,32920.594,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551319,"Fabrics, woven; containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,237199.876,True,-1,N/A,0.0,False,,True,,False,,3468822.468,3468822.468,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551412,"Fabrics, woven; 3- or 4-thread twill, including cross twill, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, over 170g/m2",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2090109.578,True,-1,N/A,0.0,False,,True,,False,,19723963.851,19723963.851,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551421,"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,203292.689,True,-1,N/A,0.0,False,,True,,False,,2136068.996,2136068.996,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551441,"Fabrics, woven; plain weave, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,7557.184,True,-1,N/A,0.0,False,,True,,False,,22053.743,22053.743,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551591,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,218795.837,True,-1,N/A,0.0,False,,True,,False,,3565862.624,3565862.624,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551631,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,1597.397,True,-1,N/A,0.0,False,,True,,False,,27234.131,27234.131,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551634,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,33.954,True,-1,N/A,0.0,False,,True,,False,,1951.808,1951.808,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,580121,"Fabrics; woven pile, of cotton, uncut weft pile fabrics, other than fabrics of heading no. 5802 or 5806",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,431.332,True,-1,N/A,0.0,False,,True,,False,,6688.439,6688.439,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,580126,"Fabrics; chenille, of cotton, other than fabrics of heading no. 5802 or 5806",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,68140.318,True,-1,N/A,0.0,False,,True,,False,,1388471.975,1388471.975,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,580131,"Fabrics; woven pile, of man-made fibres, uncut weft pile fabrics, other than fabrics of heading no. 5802 or 5806",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,944.947,True,-1,N/A,0.0,False,,True,,False,,9406.281,9406.281,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,580211,"Fabrics; terry towelling and similar woven terry fabrics, of cotton, unbleached, excluding narrow fabrics of heading no. 5806",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,4684.034,True,-1,N/A,0.0,False,,True,,False,,21787.849,21787.849,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,580220,"Fabrics; terry towelling and similar woven terry fabrics, of textile materials, excluding cotton, excluding narrow fabrics of heading no. 5806",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,70692.919,True,-1,N/A,0.0,False,,True,,False,,590838.689,590838.689,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,611699,"Gloves, mittens and mitts; of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,111016.092,True,-1,N/A,0.0,False,,True,,False,,5025454.689,5025454.689,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,630420,"Furnishing articles; excluding those of heading no. 9404, bed nets, specified in Subheading Note 1 to this Chapter",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,5231.308,True,-1,N/A,0.0,False,,True,,False,,99616.288,99616.288,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,630190,Blankets and travelling rugs; n.e.c. in heading no. 6301,6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,6756462.97,True,-1,N/A,0.0,False,,True,,False,,63637293.975,63637293.975,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,621010,Garments; of felt or non-wovens (not knitted or crocheted),6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,412589.682,True,-1,N/A,0.0,False,,True,,False,,5481401.381,5481401.381,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,620899,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,88365.892,True,-1,N/A,0.0,False,,True,,False,,10118410.765,10118410.765,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,620799,"Singlets and other vests, bathrobes, dressing gowns and similar articles; men's or boys', of textile materials other than cotton (not knitted or crocheted)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,393292.436,True,-1,N/A,0.0,False,,True,,False,,8895304.477,8895304.477,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,711291,"Waste and scrap of precious metals; of gold, including metal clad with gold but excluding sweepings containing other precious metals",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,0.197,True,-1,N/A,0.0,False,,True,,False,,5525.427,5525.427,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710900,"Base metals or silver; clad with gold, not further worked than semi-manufactured",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,76.967,True,-1,N/A,0.0,False,,True,,False,,1077.758,1077.758,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710121,"Pearls; cultured, unworked, whether or not graded (but not strung, mounted or set), temporarily strung for the convenience of transport",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,1128.019,True,-1,N/A,0.0,False,,True,,False,,14620.072,14620.072,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,846694,"Machine-tools; parts and accessories, for the machines of heading no. 8462 or 8463, n.e.c. in heading no. 8466",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,218350.437,True,-1,N/A,0.0,False,,True,,False,,12885083.476,12885083.476,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,840590,"Generators; parts of producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,100689.137,True,-1,N/A,0.0,False,,True,,False,,5992716.509,5992716.509,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,850300,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,27464019.531,True,-1,N/A,0.0,False,,True,,False,,482349793.297,482349793.297,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,853229,"Electrical capacitors; fixed, n.e.c. in heading no. 8532",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,70754.55,True,-1,N/A,0.0,False,,True,,False,,10311674.288,10311674.288,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,853290,Electrical capacitors; parts of the capacitors of heading no. 8532,6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,330195.857,True,-1,N/A,0.0,False,,True,,False,,11071197.572,11071197.572,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,853329,"Electrical resistors; fixed, for a power handling capacity exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,49803.575,True,-1,N/A,0.0,False,,True,,False,,2051192.68,2051192.68,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,853390,Resistors; parts of the resistors of heading no. 8533,6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,6621.461,True,-1,N/A,0.0,False,,True,,False,,877110.375,877110.375,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,853400,Circuits; printed,6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,606308.438,True,-1,N/A,0.0,False,,True,,False,,127004329.692,127004329.692,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,853610,"Electrical apparatus; fuses, for a voltage not exceeding 1000 volts",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,1152000.25,True,-1,N/A,0.0,False,,True,,False,,49038989.097,49038989.097,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,854419,"Insulated electric conductors; winding wire, (of other than copper)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,3576191.837,True,-1,N/A,0.0,False,,True,,False,,62069309.499,62069309.499,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,853670,"Connectors for optical fibres, optical fibre bundles or cables",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,30186.696,True,-1,N/A,0.0,False,,True,,False,,5652292.626,5652292.626,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8525 to 8528, excluding aerials and aerial reflectors",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,413666.247,True,-1,N/A,0.0,False,,True,,False,,93066279.599,93066279.599,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,852910,Reception and transmission apparatus; aerials and aerial reflectors of all kinds and parts suitable for use therewith,6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,256251.184,True,-1,N/A,0.0,False,,True,,False,,22138289.063,22138289.063,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,840721,"Engines; outboard motors for marine propulsion, spark-ignition reciprocating or rotary internal combustion piston engines",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,5.865,True,,False,,203.839,203.839,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,842831,"Elevators and conveyors; continuous-action, for goods and materials, specially designed for underground use, n.e.c. in item no. 8428.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,252.641,True,,False,,2235.493,2235.493,0,False,True,engineering_machinery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,13,carat,2649341869.0,False,13,carat,2649341869.0,False,529868.437,True,,False,,172519679.643,172519679.643,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710391,"Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,13,carat,27398159.0,False,13,carat,27398159.0,False,5479.633,True,,False,,252745789.02,252745789.02,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710239,"Diamonds; non-industrial, (other than unworked or simply sawn, cleaved or bruted), but not mounted or set",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,13,carat,30186070.0,False,13,carat,30186070.0,False,6037.214,True,,False,,24203898239.221,24203898239.221,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710231,"Diamonds; non-industrial, unworked or simply sawn, cleaved or bruted, but not mounted or set",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,13,carat,26878829.0,False,13,carat,26878829.0,False,5375.795,True,,False,,1391370161.926,1391370161.926,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710510,"Stones; precious and semi-precious, dust and powder, of diamonds",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,13,carat,10130752.0,False,13,carat,10130752.0,False,2026.15,False,,False,,4003411.553,4003411.553,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710221,"Diamonds; industrial, unworked or simply sawn, cleaved or bruted, but not mounted or set",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,13,carat,7701374.0,False,13,carat,7701374.0,False,1540.275,False,,False,,8087377.31,8087377.31,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,710210,"Diamonds; whether or not worked, but not mounted or set, unsorted",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,13,carat,175000.0,False,8,kg,35.0,False,35.0,False,,False,,58362.755,58362.755,0,False,True,gems_jewellery
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570110,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, whether or not made up",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,2383031.0,False,2,m²,2383031.0,False,3616437.244,True,,False,,187354479.201,187354479.201,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570220,"Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, of coconut fibres (coir)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,6503067.0,False,2,m²,6503067.0,False,4202466.092,True,,False,,39412393.35,39412393.35,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570231,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,8744786.0,False,2,m²,8744786.0,False,9365302.888,True,,False,,166533002.661,166533002.661,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570232,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,4298999.0,False,2,m²,4298999.0,False,9890955.486,True,,False,,91880307.942,91880307.942,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570239,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,867780.0,False,2,m²,867780.0,False,1310448.516,True,,False,,18128826.405,18128826.405,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570241,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,1004688.0,False,2,m²,1004688.0,False,1976458.315,True,,False,,24299842.555,24299842.555,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570242,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,3405247.0,False,2,m²,3405247.0,False,8991271.186,True,,False,,29747841.387,29747841.387,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570249,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,5307173.0,False,2,m²,5307173.0,False,5467247.701,True,,False,,40879007.489,40879007.489,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570250,"Carpets and other textile floor coverings; woven, (not tufted or flocked), not of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,1693177.0,False,2,m²,1693177.0,False,1040458.984,True,,False,,10044594.907,10044594.907,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570291,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,774598.0,False,2,m²,774598.0,False,523376.356,True,,False,,14059684.56,14059684.56,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570292,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,4018326.0,False,2,m²,4018326.0,False,5302618.898,True,,False,,30450328.815,30450328.815,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570310,"Carpets and other textile floor coverings; tufted, of wool or fine animal hair, whether or not made up",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,11108001.0,False,2,m²,11108001.0,False,13786708.598,True,,False,,206414598.731,206414598.731,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570320,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,1090649.0,False,2,m²,1090649.0,False,1641263.627,True,,False,,9434848.636,9434848.636,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570330,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,16889998.0,False,2,m²,16889998.0,False,32359418.083,True,,False,,130885300.779,130885300.779,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570390,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made, wool or fine animal hair), whether or not made up",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,32672451.0,False,2,m²,32672451.0,False,23536240.406,True,,False,,215283974.209,215283974.209,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570410,"Textile floor coverings; felt tiles, (not tufted or flocked), whether or not made up, having a maximum surface area of 0.3m2",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,639.0,False,2,m²,639.0,False,8118.859,True,,False,,26573.378,26573.378,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,570500,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,51311035.0,False,2,m²,51311035.0,False,48513398.132,True,,False,,314383091.111,314383091.111,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,590490,"Textiles floor coverings; consisting of a coating or covering applied on a textile backing, whether or not cut to shape, other than linoleum",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,2,m²,936.0,False,2,m²,936.0,False,344.017,True,,False,,674.202,674.202,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,610120,"Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of cotton, knitted or crocheted (excluding those of heading no. 6103)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,5,u,1050292.0,False,5,u,1050292.0,False,274020.661,True,,False,,11344571.674,11344571.674,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,610130,"Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of man-made fibres, knitted or crocheted, (excluding those of heading no. 6103)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,5,u,551924.0,False,5,u,551924.0,False,156650.501,True,,False,,7056887.314,7056887.314,0,False,True,textiles
C,A,20180101,2018,52,2018,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,610210,"Coats; women's or girls' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",6,True,C00,TOTAL CPC,0 ,0,TOTAL MOT,5,u,25568.0,False,5,u,25568.0,False,1680.121,True,,False,,300160.471,300160.471,0,False,True,textiles
